image_path,question,answer
Tighnari/11917798.jpg,What’s the real identity of this masked character?,"A well-established figure in the story, Tighnari."
Tighnari/11918242.jpg,This is a famous character. Who is it?,Think carefully. You’ve seen Tighnari before.
Tighnari/11918794.jpg,Can you recognize this character?,"An unforgettable presence in the series, Tighnari."
Tighnari/11919651.jpg,This image features a well-known character. Who is it?,There’s no mistaking the look of Tighnari.
Tighnari/11920769.jpg,What’s the name of this villain?,Tighnari is central to the plot and well-known.
Tighnari/11921424.jpg,Name this character.,The character seen here is certainly Tighnari.
Tighnari/11921927.jpg,Tell me the identity of this character.,Most fans would immediately say this is Tighnari.
Tighnari/11922414.jpg,What’s the legendary name of this character?,"No doubt, fans will recognize Tighnari here."
Tighnari/11922899.jpg,What’s the nickname of this figure?,This character’s name is none other than Tighnari.
Tighnari/11923325.jpg,This image features a well-known character. Who is it?,You’ll see Tighnari quite often in this series.
Tighnari/11923735.jpg,Tell me the alias of this character.,Can you believe how iconic Tighnari is?
Tighnari/11924111.jpg,This character wields a powerful weapon. Name them.,"A popular figure in the fandom, Tighnari, is seen here."
Tighnari/11924558.jpg,Can you name this character?,Tighnari is a name heard all over the fandom.
Tighnari/11924972.jpg,Can you name this character?,"A well-established figure in the story, Tighnari."
Tighnari/11925497.jpg,What is the name of the character in this picture?,A true fan would instantly say Tighnari.
Tighnari/11926135.jpg,Name this character.,Tighnari is a name that every fan would know.
Tighnari/11926995.jpg,This is a famous character. Who is it?,You’d immediately associate this image with Tighnari.
Tighnari/11927611.jpg,Which famous figure is shown here?,Tighnari has been a fan favorite for years now.
Tighnari/11928349.jpg,What character is this?,There’s no mistaking the look of Tighnari.
Tighnari/11928884.jpg,Look at this image. Who is it?,Many would agree that this looks like Tighnari.
Tighnari/11929361.jpg,Which legendary warrior is this?,Many people look up to Tighnari as a character.
Tighnari/11929849.jpg,What’s the identity of this anime character?,Fans have loved Tighnari for years.
Tighnari/11930411.jpg,What’s the special ability of this character?,The story wouldn’t be the same without Tighnari.
Tighnari/11930876.jpg,What character is this?,Fans have loved Tighnari for years.
Tighnari/11931297.jpg,What’s the full name of this character?,"For many, Tighnari is an all-time favorite."
Tighnari/11931678.jpg,You’ve seen this face before. Who is it?,This is one of the best shots of Tighnari.
Tighnari/11932110.jpg,Which anime/game character is in this image?,This character stands out—it’s Tighnari.
Tighnari/11932844.jpg,Who is this iconic figure?,You’ll see Tighnari quite often in this series.
Tighnari/11933693.jpg,Which figure is this?,This image clearly features Tighnari in action.
Tighnari/11934372.jpg,What is the name of the character in this picture?,Not hard to tell—this is clearly Tighnari.
Tighnari/11934909.jpg,Who do you see in this image?,Every series has an iconic character—this one is Tighnari.
Tighnari/11935397.jpg,This is a powerful character. Who is it?,This is a well-documented moment of Tighnari.
Tighnari/11936097.jpg,Which universe does this character belong to?,I can tell that this must be Tighnari.
Tighnari/11936513.jpg,Which universe does this character belong to?,"This famous character, Tighnari, is instantly recognizable."
Traveler/11937203.jpg,Who is the champion in this artwork?,This is none other than the incredible Traveler.
Traveler/11937688.jpg,This is a famous character. Who is it?,Seeing Traveler here is a nostalgic moment.
Traveler/11938150.jpg,Can you name this character?,How could anyone forget Traveler?
Traveler/11938776.jpg,Tell me the identity of this character.,I can tell that this must be Traveler.
Traveler/11939440.jpg,Who does this image represent?,"This character, Traveler, is crucial to the plot."
Traveler/11940211.jpg,What’s the name of this hero?,"In this series, Traveler plays a huge role."
Traveler/11941212.jpg,Which hero/villain is depicted here?,Traveler is remembered for their amazing story.
Traveler/11941876.jpg,The image contains which character?,The name you're searching for is indeed Traveler.
Traveler/11942482.jpg,Which famous figure is shown here?,I can tell that this must be Traveler.
Traveler/11942979.jpg,This character is from which series?,Traveler is a name heard all over the fandom.
Traveler/11943485.jpg,Try to name this character.,Traveler is a major part of their storyline.
Traveler/11943999.jpg,This character plays an important role. What’s their name?,Think carefully. You’ve seen Traveler before.
Traveler/11944420.jpg,Can you name this character?,"A defining character in the story, Traveler, is featured here."
Traveler/11944823.jpg,Tell me the name of this character.,I can tell that this must be Traveler.
Traveler/11945234.jpg,This is a legendary character. Who are they?,Have you figured it out? The answer is Traveler.
Traveler/11945673.jpg,Who is the champion in this artwork?,Traveler is known for their unique style.
Traveler/11946137.jpg,Which animated figure is this?,"One of the most famous names, Traveler, appears here."
Traveler/11947319.jpg,Look at this image. Who is it?,"A popular figure in the fandom, Traveler, is seen here."
Traveler/11947923.jpg,What’s this character’s background story?,Everyone in the fandom recognizes Traveler.
Traveler/11948521.jpg,Which universe does this character belong to?,"In this series, Traveler plays a huge role."
Traveler/11949027.jpg,Is this a hero or a villain? What’s their name?,Traveler has made quite an impact on fans.
Traveler/11949531.jpg,What’s the identity of this anime character?,Even casual viewers would know Traveler.
Traveler/11950020.jpg,Who is the protagonist shown here?,"A strong presence in the story, Traveler, is unforgettable."
Traveler/11950473.jpg,Which animated figure is this?,"If there’s one name to remember, it’s Traveler."
Traveler/11950891.jpg,You may have seen this character before. What’s their name?,The costume makes it obvious—this is Traveler.
Traveler/11951305.jpg,This image features a well-known character. Who is it?,It’s not difficult to see that this is Traveler.
Traveler/11951705.jpg,Which franchise features this character?,This is none other than the incredible Traveler.
Traveler/11952155.jpg,You may have seen this character before. What’s their name?,Many people look up to Traveler as a character.
Traveler/11952644.jpg,The image contains which character?,"This character, Traveler, is crucial to the plot."
Traveler/11953135.jpg,What’s the special ability of this character?,A memorable moment featuring Traveler.
Traveler/11953700.jpg,What’s the name of this hero?,You’d immediately associate this image with Traveler.
Traveler/11954418.jpg,Who is the champion in this artwork?,This image clearly features Traveler in action.
Traveler/11954938.jpg,Who is this iconic figure?,What a great shot of Traveler in this scene.
Traveler/11955412.jpg,Can you recognize the character in this artwork?,Traveler is central to the plot and well-known.
Traveler/11955833.jpg,A recognizable character. Who is it?,The identity of this character is clear—it’s Traveler.
Traveler/11956294.jpg,What’s the legendary name of this character?,This is one of the best shots of Traveler.
Traveler/11956769.jpg,Can you tell who this is?,This frame features the beloved Traveler.
Traveler/11957196.jpg,Which franchise features this character?,You might recognize Traveler from their signature look.
Traveler/11957600.jpg,Is this a hero or a villain? What’s their name?,"One of the most famous names, Traveler, appears here."
Traveler/11958042.jpg,Which game character is this?,You’ve likely seen Traveler before somewhere.
Traveler/11958409.jpg,You’ve seen this face before. Who is it?,Traveler is known for their unique style.
Traveler/11958858.jpg,What’s the role of this character?,Seeing Traveler in this scene brings back memories.
Traveler/11959363.jpg,Which fantasy character is shown here?,"A defining character in the story, Traveler, is featured here."
Traveler/11959815.jpg,This character plays an important role. What’s their name?,The artistic design gives away Traveler instantly.
Traveler/11960400.jpg,What’s the nickname of this figure?,Traveler is instantly recognizable in this outfit.
Traveler/11960984.jpg,This character plays an important role. What’s their name?,The scene in question highlights none other than Traveler.
Traveler/11961668.jpg,You’ve seen this face before. Who is it?,"One of the most famous names, Traveler, appears here."
Traveler/11962318.jpg,Which famous character do you see?,You’ll see Traveler quite often in this series.
Traveler/11962829.jpg,Can you identify this person from just the image?,"A strong presence in the story, Traveler, is unforgettable."
Traveler/11963364.jpg,Can you recognize the character in this artwork?,"A legendary figure in the fandom, Traveler is iconic."
Traveler/11963836.jpg,Who is this iconic figure?,Fans have loved Traveler for years.
Traveler/11964343.jpg,Which figure is this?,"A widely recognized character, Traveler."
Traveler/11964844.jpg,Try guessing the name of this hero.,"This character, Traveler, is well-known in their universe."
Traveler/11965319.jpg,Who is portrayed in this image?,"The expression here is classic Traveler, no doubt."
Traveler/11965790.jpg,Can you recognize the character in this artwork?,I can tell that this must be Traveler.
Traveler/11966242.jpg,Which legendary warrior is this?,"A well-established figure in the story, Traveler."
Traveler/11966649.jpg,Look at this image. Who is it?,It’s not difficult to see that this is Traveler.
Traveler/11967143.jpg,Can you recall this character’s name?,Traveler is a major part of their storyline.
Traveler/11967962.jpg,Which animated figure is this?,"This famous character, Traveler, is instantly recognizable."
Traveler/11968945.jpg,The image contains which character?,This frame features the beloved Traveler.
Traveler/11969546.jpg,Who is the main character in this scene?,"A fan favorite, Traveler, is shown in this picture."
Traveler/11970146.jpg,This character is quite popular. Can you name them?,"A symbol of their universe, Traveler, is seen here."
Traveler/11970777.jpg,Look at this image. Who is it?,You’ll see Traveler quite often in this series.
Traveler/11971343.jpg,This is a powerful character. Who is it?,Fans of the genre all know Traveler well.
